"","ks_goog","avg_jm_goog","jm_coef_var_goog","min_jm_goog","max_jm_goog","avg_nf_goog","nf_coef_var_goog","min_nf_goog","max_nf_goog","shortlist","cc","degree","burt","wc","peer_dev_lda","peer_dev_jacc","cc_orig","contest"
"1224",0.16561173,0.33247498,0.20755352,0,1,0.17681459,1.5234196,0,0.92156863,0,0,37,3.7555139,170,4.8560758,0.99821538,0.030452285,"Contest_5"
"1225",0.05858371,0.29207623,0.19674455,0,1,0.21019608,1.1675547,0,0.92156863,0,0,37,3.7555139,242,3.2682397,0.99765027,0.030452285,"Contest_5"
"1226",0.2814514,0.41799027,0.14640151,0.033333335,1,0.25588235,1.102217,0,0.92156863,0,0,15,1.1424,133,5.3099651,0.99895883,0.030452285,"Contest_5"
"1227",0.37503088,0.45606077,0.1059486,0,1,0.26255381,1.1939749,0,0.92156863,0,0,15,1.1424,122,2.1358016,0.99878049,0.030452285,"Contest_5"
"1228",0.19662952,0.2566039,0.066473968,0,0.73333335,0.17283951,1.3959321,0,0.78431374,0,0,37,3.7555139,66,10.655996,0.9991672,0.030452285,"Contest_5"
"1229",0.3619141,0.41303807,0.099592134,0,1,0.21205519,1.4027725,0,0.92156863,0,0,37,3.7555139,69,5.2044115,0.99931586,0.030452285,"Contest_5"
"1230",0.23826428,0.39610055,0.19912946,0,1,0.20462544,1.1862183,0,0.92156863,0,0,15,1.1424,320,20.025969,0.99764991,0.030452285,"Contest_5"
"1231",0.28248009,0.4019382,0.11709832,0,1,0.2514919,1.1894683,0,0.92156863,0,0,37,3.7555139,75,19.590397,0.99931586,0.030452285,"Contest_5"
"1232",0.16006657,0.33686551,0.16979609,0,1,0.24279124,1.1248605,0,0.92156863,0,0,37,3.7555139,122,3.2931209,0.99889952,0.030452285,"Contest_5"
"1233",0.22673982,0.38594112,0.18120602,0,1,0.24183007,1.2026268,0,0.92156863,0,0,15,1.1424,80,11.041187,0.99889952,0.030452285,"Contest_5"
"1234",0.16126415,0.25415817,0.10748123,0,1,0.15887381,1.4126619,0,0.92156863,0,0,37,3.7555139,105,3.9515271,0.99884003,0.030452285,"Contest_5"
"1235",0.08919207,0.26153955,0.10289804,0,1,0.12454612,1.5943791,0,0.92156863,1,0,37,3.7555139,168,10.759392,0.99863148,0.030452285,"Contest_5"
"1236",0.15952967,0.31849813,0.12723093,0,1,0.15937072,1.3428905,0,0.92156863,0,0,37,3.7555139,273,5.4800963,0.99747139,0.030452285,"Contest_5"
"1237",0.14608227,0.25738883,0.17931511,0,1,0.20772059,1.0595474,0,0.92156863,0,0,15,1.1424,93,8.5408573,0.99904817,0.030452285,"Contest_5"
"1238",0.15992117,0.27656081,0.14013153,0,1,0.16797386,1.4690506,0,0.92156863,0,0,37,3.7555139,69,5.3877549,0.99922657,0.030452285,"Contest_5"
"1239",0.17453162,0.34454486,0.18380807,0,1,0.24716929,1.0180482,0,0.92156863,0,0,37,3.7555139,296,3.57986,0.99779886,0.030452285,"Contest_5"
"1240",0.047360126,0.27939403,0.14462222,0,1,0.14718954,1.320262,0,0.66666669,0,0,37,3.7555139,231,3.1293321,0.99773926,0.030452285,"Contest_5"
"1241",0.15117168,0.28047922,0.22936252,0,1,0.19302832,1.3565934,0,0.92156863,0,0,37,3.7555139,152,9.045785,0.9985128,0.030452285,"Contest_5"
"1242",0.070695288,0.28022647,0.15652339,0,1,0.15721925,1.485882,0,0.92156863,0,0,37,3.7555139,148,19.894011,0.99866122,0.030452285,"Contest_5"
"1243",0.16227268,0.33163631,0.1579898,0,1,0.1771031,1.4299101,0,0.92156863,1,0,15,1.1424,202,6.3542166,0.99812573,0.030452285,"Contest_5"
"1244",0.21989563,0.34994653,0.16860074,0,1,0.24640523,1.1604009,0,0.92156863,0,0,15,1.1424,108,4.0696139,0.99907798,0.030452285,"Contest_5"
"1245",0.099584118,0.29878902,0.13765776,0,1,0.17764705,1.367836,0,0.92156863,0,0,37,3.7555139,172,6.3409553,0.99851269,0.030452285,"Contest_5"
"1246",0.18169129,0.33016399,0.15058608,0,1,0.27799565,1.0238794,0,0.92156863,1,0,15,1.1424,151,1.1670938,0.99875057,0.030452285,"Contest_5"
"1247",0.20658928,0.3565957,0.099968009,0,1,0.19764706,1.4687687,0,0.92156863,0,0,37,3.7555139,68,10.665087,0.99940509,0.030452285,"Contest_5"
"1248",0.16952337,0.23438223,0.17895205,0,1,0.12645638,1.5533763,0,0.92156863,0,0,37,3.7555139,189,5.278254,0.9977693,0.030452285,"Contest_5"
"1249",0.10861647,0.31488836,0.19185333,0,1,0.18092692,1.3586864,0,0.92156863,0,0,37,3.7555139,204,19.964462,0.99812591,0.030452285,"Contest_5"
"1250",0.1478897,0.31320107,0.14075431,0.039999999,1,0.20669934,1.2104868,0,0.92156863,0,0,37,3.7555139,80,8.4567699,0.99922675,0.030452285,"Contest_5"
"1251",0.12324834,0.29861015,0.16691941,0.039999999,1,0.18207283,1.4197592,0,0.92156863,0,0,37,3.7555139,91,5.4445834,0.99898869,0.030452285,"Contest_5"
"1252",0.23865165,0.35389498,0.12365362,0.041666668,1,0.22785667,1.2730558,0,0.92156863,0,0,37,3.7555139,71,5.3714991,0.99934554,0.030452285,"Contest_5"
"1253",0.23899011,0.39580458,0.13875279,0.052631579,1,0.2640523,1.1284089,0,0.92156863,0,0,15,1.1424,119,19.746845,0.99910772,0.030452285,"Contest_5"
"1254",0.25866574,0.35185862,0.066805989,0,1,0.16097407,1.5475962,0,0.92156863,0,0,37,3.7555139,170,15.850965,0.99839354,0.030452285,"Contest_5"
"1255",0.061368167,0.26957628,0.20019306,0,1,0.19404125,1.1188124,0,0.92156863,0,0,37,3.7555139,266,5.4834366,0.99767953,0.030452285,"Contest_5"
"1256",0.20062882,0.25758475,0.20540023,0,1,0.12061794,1.6068479,0,0.92156863,0,0,37,3.7555139,97,10.699994,0.99889952,0.030452285,"Contest_5"
"1257",0.18645224,0.34596103,0.10456784,0,1,0.3435294,0.84876865,0,0.92156863,0,0,37,3.7555139,83,6.2392607,0.9993456,0.030452285,"Contest_5"
"1258",0.17890282,0.3503826,0.15832749,0,1,0.13798112,1.6129153,0,0.92156863,0,0,37,3.7555139,246,4.7160435,0.99809533,0.030452285,"Contest_5"
"1259",0.1621204,0.33468634,0.1654769,0,1,0.22440088,1.0877253,0,0.92156863,0,0,37,3.7555139,294,2.1524515,0.99770927,0.030452285,"Contest_5"
"1260",0.38792315,0.45066828,0.06268318,0.086956523,1,0.22847399,1.3793257,0,0.92156863,0,0,37,3.7555139,66,10.646104,0.99943483,0.030452285,"Contest_5"
"1261",0.27968019,0.26395062,0.1650635,0.043478262,1,0.13137256,1.2935227,0,0.50980395,0,0,1,0,65,10.85323,0.9993754,1,"Contest_5"
"1262",0.14999375,0.25364757,0.16994312,0,1,0.20666666,1.188833,0,0.92156863,0,0,1,0,128,2.5804462,0.99845332,0.77777779,"Contest_5"
"1263",0.094593987,0.28425744,0.17774749,0,1,0.15786828,1.2521716,0,0.58823532,0,0,1,0,101,6.3013325,0.99883991,0.77777779,"Contest_5"
"1264",0.21487917,0.35536638,0.15165086,0,1,0.22521009,1.1541753,0,0.92156863,0,0,3,0.75,138,11.308679,0.99892926,0.71428573,"Contest_5"
"1265",0.14583439,0.32100832,0.13305488,0,1,0.27344993,0.89403909,0,0.92156863,0,0,3,0.66666669,115,6.3055787,0.9990778,0.25490198,"Contest_5"
"1266",0.16299087,0.3438054,0.13679616,0,1,0.22920893,1.2717491,0,0.92156863,0,0,3,0.66666669,144,4.677649,0.99827474,0.25490198,"Contest_5"
"1267",0.1699779,0.25404587,0.117887,0,1,0.143324,1.3672597,0,0.64705884,0,0,4,0.75,110,8.5694275,0.99883986,0.47619048,"Contest_5"
"1268",0.20319422,0.26127163,0.1734592,0,1,0.083687082,2.2834251,0,0.78431374,0,0,5,0.89795917,241,5.2927761,0.99824238,0.42307693,"Contest_5"
"1269",0.06896916,0.28273758,0.12879705,0,1,0.19975491,1.1730739,0,0.92156863,0,0,1,0,164,3.4622285,0.99866146,0.42307693,"Contest_5"
"1270",0.40906301,0.46491906,0.055240113,0.16,0.41860464,0.11029412,1.9310331,0,0.74509805,0,0,1,0,41,10.327014,0.99973226,0.80000001,"Contest_5"
"1271",0.14586604,0.31858063,0.11097188,0.052631579,1,0.21666667,1.1717535,0,0.92156863,0,0,4,0.83999997,69,2.0993207,0.99940515,0.53571427,"Contest_5"
"1272",0.26568377,0.35215256,0.056163363,0.095238097,0.42553192,0.18954249,1.3674055,0,0.92156863,0,0,4,0.83999997,39,15.018343,0.99961334,0.53571427,"Contest_5"
"1273",0.50110823,0.51674545,0.044388462,0.20833333,0.38297874,0.29803923,1.1390512,0,0.92156863,0,0,4,0.83999997,11,4.7481322,0.99988103,0.53571427,"Contest_5"
"1274",0.48093984,0.48328522,0.050881378,0.07692308,1,0.39037433,0.78618413,0,0.92156863,0,0,4,0.83999997,35,10.310197,0.99970257,0.53571427,"Contest_5"
"1275",0.069456145,0.29905123,0.19885358,0,1,0.14531001,1.4952774,0,0.92156863,0,0,1,0,605,1.5569948,0.99517685,0,"Contest_5"
"1276",0.12616831,0.29402775,0.20622137,0.041666668,1,0.18010166,1.237082,0,0.92156863,0,0,1,0,88,2.1183305,0.99925637,0.89999998,"Contest_5"
"1277",0.13772428,0.32893518,0.11982964,0.05882353,1,0.2009804,1.3046843,0,0.92156863,0,0,2,0.5,115,2.1643012,0.99895889,0.5,"Contest_5"
"1278",0.21460018,0.33089289,0.077855483,0,1,0.18270944,1.395642,0,0.86274511,0,0,1,0,62,19.429745,0.99940515,0.83333331,"Contest_5"
"1279",0.14820185,0.31728196,0.14156905,0,1,0.28409091,0.86086035,0,0.92156863,0,0,1,0,300,1.838076,0.99720395,0.5,"Contest_5"
"1280",0.16448919,0.34832489,0.17648154,0,1,0.28079912,1.0330389,0,0.92156863,0,0,1,0,178,3.3536849,0.99836409,1,"Contest_5"
"1281",0.12582092,0.30419543,0.16836014,0,1,0.23342671,1.1942596,0,0.92156863,0,0,17,2.199446,116,5.4342294,0.99881011,0.16840883,"Contest_5"
"1282",0.42362162,0.44360873,0.12585033,0.039999999,1,0.20216362,1.2692297,0,0.92156863,0,0,17,2.199446,89,5.7068834,0.99925637,0.16840883,"Contest_5"
"1283",0.27123719,0.38920355,0.13546999,0.07692308,1,0.21568628,1.3999749,0,0.92156863,0,0,17,2.199446,103,2.1329758,0.99916708,0.16840883,"Contest_5"
"1284",0.26840252,0.3518278,0.12810889,0,1,0.23202614,1.2804513,0,0.92156863,0,0,5,0.97959185,36,5.589201,0.99946463,0.16840883,"Contest_5"
"1285",0.41811383,0.42990622,0.057526775,0.035714287,0.93617022,0.21568628,1.4172859,0,0.92156863,0,0,17,2.199446,64,2.0934298,0.99952412,0.16840883,"Contest_5"
"1286",0.2002456,0.25501522,0.17514229,0,1,0.12317748,1.776603,0,0.92156863,0,0,17,2.199446,115,4.7755108,0.99883997,0.16840883,"Contest_5"
"1287",0.31253269,0.36010382,0.1579254,0,1,0.15597148,1.919124,0,0.92156863,0,0,5,0.97959185,55,NA,0.99934566,0.16840883,"Contest_5"
"1288",0.17104243,0.32572994,0.10217283,0.041666668,1,0.24137931,0.9684912,0,0.86274511,0,0,17,2.199446,83,2.1231654,0.99919695,0.16840883,"Contest_5"
"1289",0.12519372,0.30862424,0.13708735,0.035714287,1,0.22274509,1.1417576,0,0.92156863,0,0,5,0.97959185,55,5.0771642,0.99919695,0.16840883,"Contest_5"
"1290",0.09731774,0.29286343,0.13453981,0,1,0.24480969,1.0242794,0,0.92156863,0,0,5,0.97959185,156,5.7608032,0.99803674,0.16840883,"Contest_5"
"1291",0.25945574,0.34811458,0.060958195,0,1,0.1171024,1.9271929,0,0.92156863,0,0,17,2.199446,98,8.564558,0.99898863,0.16840883,"Contest_5"
"1292",0.086219765,0.28931582,0.13394859,0,1,0.23202614,1.1491611,0,0.92156863,0,0,17,2.199446,105,10.718349,0.99886978,0.16840883,"Contest_5"
"1293",0.3288534,0.42550969,0.077041477,0.041666668,1,0.25386998,1.3007495,0,0.92156863,0,0,5,0.97959185,48,5.1459813,0.99940515,0.16840883,"Contest_5"
"1294",0.28109068,0.39133629,0.091703035,0,1,0.27315754,1.0536184,0,0.92156863,0,0,17,2.199446,100,NA,0.9991374,0.16840883,"Contest_5"
"1295",0.19910552,0.36456665,0.15752807,0,1,0.11803921,1.9689789,0,0.92156863,0,0,17,2.199446,161,NA,0.99883956,0.16840883,"Contest_5"
"1296",0.24707912,0.36395404,0.085333094,0.095238097,1,0.20588236,1.2072887,0,0.92156863,0,0,5,0.97959185,46,3.7472146,0.99952412,0.16840883,"Contest_5"
"1297",0.39761427,0.4576326,0.045739129,0.052631579,1,0.35897437,0.9178533,0,0.92156863,0,0,5,0.97959185,29,15.08752,0.99961334,0.16840883,"Contest_5"
"1298",0.22035828,0.34903923,0.13566121,0,1,0.2798574,1.0342296,0,0.92156863,0,0,17,2.199446,90,8.5408487,0.99916703,0.16840883,"Contest_5"
"1299",0.41835088,0.46452254,0.076357417,0.14814815,1,0.3171857,0.91721463,0,0.92156863,0,0,5,0.97959185,46,19.329681,0.99946463,0.16840883,"Contest_5"
"1300",0.16753215,0.33398503,0.18396424,0,1,0.17820069,1.4438916,0,0.92156863,0,0,17,2.199446,93,5.7044849,0.99898875,0.16840883,"Contest_5"
"1301",0.13285774,0.30118906,0.10894533,0,1,0.16956642,1.3719388,0,0.92156863,0,0,0,0,137,2.5653517,0.99797732,0.16840883,"Contest_5"
"1302",0.23257229,0.35245296,0.098154701,0,1,0.15585722,1.647462,0,0.92156863,0,0,17,2.199446,96,NA,0.99898851,0.16840883,"Contest_5"
"1303",0.21618275,0.35158768,0.14172818,0,1,0.21259029,1.2622479,0,0.86274511,0,0,5,0.97959185,64,8.420188,0.9993754,0.16840883,"Contest_5"
"1304",0.26312703,0.36876917,0.13736853,0,1,0.1989833,1.3187056,0,0.86274511,1,0,5,0.80000001,80,2.1169684,0.99928612,0.64285713,"Contest_5"
"1305",0.74518508,0.60311979,0.029516181,0.33333334,0.85106385,0.28698751,1.1874243,0,0.92156863,0,0,5,0.8888889,24,10.263648,0.99967283,0.55128205,"Contest_5"
"1306",0.37255272,0.46822912,0.10053573,0.086956523,1,0.32976827,0.89092493,0,0.92156863,0,0,5,0.8888889,42,5.4840264,0.99967283,0.55128205,"Contest_5"
"1307",0.19302218,0.33398339,0.018560015,0.047619049,0.70212764,0.17857143,1.4075044,0,0.92156863,0,0,9,1.4320987,56,4.2642059,0.99916726,0.55128205,"Contest_5"
"1308",0.37996948,0.44784871,0.090401843,0.13636364,1,0.12669684,1.9797014,0,0.92156863,0,0,5,0.8888889,35,5.0445914,0.99961334,0.55128205,"Contest_5"
"1309",0.15013351,0.30260837,0.11095887,0,1,0.23638344,1.0627991,0,0.92156863,0,0,9,1.4320987,61,15.474738,0.99943489,0.55128205,"Contest_5"
"1310",0.25892189,0.3430824,0.092356622,0.050000001,1,0.29302832,0.79157716,0,0.66666669,0,0,5,0.8888889,45,NA,0.99949437,0.55128205,"Contest_5"
"1311",0.28753436,0.38808185,0.032324176,0.07692308,0.72916669,0.21176471,1.3298995,0,0.92156863,0,0,3,0.66666669,31,19.016678,0.99961334,1,"Contest_5"
"1312",0.35563967,0.40384933,0.048883386,0.10344828,0.55319148,0.14138287,1.7499686,0,0.92156863,0,0,3,0.66666669,62,2.0964932,0.9995538,0.69999999,"Contest_5"
"1313",0.23512229,0.20655601,0.23864681,0,1,0.096160129,1.8618283,0,0.92156863,0,0,4,0.75,631,3.3090084,0.99448586,1,"Contest_5"
"1314",0.29123709,0.34926963,0.048056375,0.079999998,0.61904764,0.20499109,1.0026807,0,0.64705884,0,0,6,1.0493827,37,2.0964968,0.9993754,0.66666669,"Contest_5"
"1315",0.26524201,0.28542283,0.1521161,0.052631579,1,0.12377451,1.1569763,0,0.4509804,0,0,6,1.0493827,29,NA,0.99955386,0.66666669,"Contest_5"
"1316",0.47996947,0.47541371,0.036391065,0.15000001,0.25531915,0.27450982,1.2347023,0,0.92156863,0,0,1,0,21,4.1433825,0.99985129,1,"Contest_5"
"1317",0.12733711,0.3101553,0.12195161,0,1,0.23453997,1.0108181,0,0.92156863,0,0,3,0.66666669,70,NA,0.99919695,0.2,"Contest_5"
"1318",0.26060721,0.41218495,0.17296594,0,1,0.28329954,0.98998463,0,0.92156863,0,0,5,0.875,81,10.723,0.99913746,0.34545454,"Contest_5"
"1319",0.17777167,0.32584071,0.123421,0,1,0.13375351,1.8564104,0,0.92156863,0,0,5,0.875,77,5.1895523,0.99925637,0.34545454,"Contest_5"
"1320",0.16720669,0.35254321,0.22168294,0,1,0.2201426,1.1623806,0,0.92156863,1,0,5,0.875,163,3.4099607,0.99869108,0.34545454,"Contest_5"
"1321",0.3959409,0.45905086,0.098008923,0.041666668,1,0.22847399,1.2776023,0,0.92156863,0,0,5,0.875,62,5.1759963,0.99928617,0.34545454,"Contest_5"
"1322",0.29537529,0.36221126,0.072690547,0.043478262,1,0.11554622,1.5849962,0,0.50980395,0,0,18,2.3214524,58,NA,0.99919695,0.16807611,"Contest_5"
"1323",0.2465484,0.36360577,0.16809663,0,1,0.23333333,1.3315815,0,0.92156863,0,0,18,2.3214524,134,NA,0.99863183,0.16807611,"Contest_5"
"1324",0.34817886,0.45628574,0.13504104,0.045454547,1,0.16813725,1.6615288,0,0.92156863,0,0,7,1.36,111,5.4342241,0.99904776,0.16807611,"Contest_5"
"1325",0.46636704,0.4585205,0.039281085,0.10526316,0.67567569,0.20168068,1.2867039,0,0.68627453,0,0,18,2.3214524,49,10.456873,0.99943489,0.16807611,"Contest_5"
"1326",0.19997197,0.34858674,0.20604627,0,1,0.23369348,1.1190144,0,0.92156863,0,0,18,2.3214524,184,5.7195778,0.99836409,0.16807611,"Contest_5"
"1327",0.32284474,0.21112716,0.25234956,0,1,0.1126311,1.6891472,0,0.92156863,0,0,7,1.36,91,2.1341488,0.99883991,0.16807611,"Contest_5"
"1328",0.15143146,0.34624004,0.20990661,0,1,0.17869416,1.3602244,0,0.92156863,1,0,7,1.36,328,2.1537542,0.99705505,0.16807611,"Contest_5"
"1329",0.15776752,0.30370143,0.081444994,0,1,0.22769107,1.1373881,0,0.92156863,0,0,18,2.3214524,146,15.805166,0.99860191,0.16807611,"Contest_5"
"1330",0.2082289,0.35923824,0.10202406,0.047619049,1,0.23305322,1.1846938,0,0.92156863,0,0,7,1.36,81,NA,0.99901837,0.16807611,"Contest_5"
"1331",0.10314427,0.30021048,0.11303602,0,1,0.13745296,1.4973061,0,0.92156863,0,0,18,2.3214524,233,3.6293442,0.99735183,0.16807611,"Contest_5"
"1332",0.18663098,0.33817211,0.10581565,0,1,0.1644385,1.5543441,0,0.86274511,0,0,7,1.36,115,11.31253,0.99883986,0.16807611,"Contest_5"
"1333",0.11165006,0.29610974,0.086319916,0,1,0.15126051,1.4733832,0,0.86274511,0,0,18,2.3214524,168,11.378333,0.9984228,0.16807611,"Contest_5"
"1334",0.17659663,0.3191947,0.1126308,0,1,0.20936117,1.289503,0,0.92156863,0,0,7,1.36,71,2.1231637,0.9991374,0.16807611,"Contest_5"
"1335",0.22276685,0.36488187,0.12396941,0,1,0.18655463,1.4943252,0,0.92156863,0,0,7,1.36,86,5.6937308,0.99898875,0.16807611,"Contest_5"
"1336",0.54016906,0.53335035,0.066624761,0.07692308,1,0.24153298,1.4375666,0,0.92156863,0,0,7,1.36,56,19.508301,0.99946457,0.16807611,"Contest_5"
"1337",0.088194594,0.27319503,0.12402091,0,1,0.1232493,1.5117766,0,0.92156863,0,0,18,2.3214524,137,10.761835,0.9988696,0.16807611,"Contest_5"
"1338",0.17000392,0.24962224,0.072315976,0,1,0.14546284,1.4931901,0,0.92156863,0,0,18,2.3214524,105,8.5506382,0.99878043,0.16807611,"Contest_5"
"1339",0.12561263,0.27650848,0.2833136,0,1,0.14482284,1.5554841,0,0.92156863,0,0,18,2.3214524,178,5.4570417,0.99848288,0.16807611,"Contest_5"
"1340",0.40853411,0.48744553,0.16884357,0,1,0.19607843,1.519649,0,0.92156863,0,0,18,2.3214524,124,10.769683,0.99892926,0.16807611,"Contest_5"
"1341",0.15454513,0.29695976,0.1161561,0,1,0.183391,1.3706652,0,0.86274511,0,0,18,2.3214524,92,10.672353,0.9989292,0.16807611,"Contest_5"
"1342",0.45411223,0.49318126,0.091440789,0.0625,1,0.16993465,1.7726914,0,0.92156863,0,0,7,1.36,52,NA,0.99946463,0.16807611,"Contest_5"
"1343",0.31330281,0.37154374,0.070320763,0.0625,0.46666667,0.15522876,1.6416667,0,0.88235295,0,0,7,1.36,19,8.1147041,0.99970257,0.16807611,"Contest_5"
"1344",0.11423691,0.25104082,0.15864448,0,1,0.14956196,1.4582568,0,0.92156863,0,0,5,0.80000001,240,NA,0.99744147,0.8214286,"Contest_5"
"1345",0.11537133,0.29339632,0.20045272,0,1,0.12908497,1.7754877,0,0.92156863,0,0,5,0.80000001,178,5.2801995,0.99809527,0.8214286,"Contest_5"
"1346",0.30980578,0.41631836,0.092351444,0.1,1,0.24211423,1.2750564,0,0.92156863,0,0,4,0.75,96,10.94103,0.99931592,0.5,"Contest_5"
"1347",0.22471659,0.3570478,0.12193978,0,1,0.22959001,1.0334362,0,0.92156863,0,0,7,1.3136095,283,3.7850065,0.99845302,0.5,"Contest_5"
"1348",0.3839817,0.41677368,0.083246678,0,1,0.22192514,1.3891926,0,0.92156863,0,0,4,0.75,71,5.3617382,0.99922675,0.5,"Contest_5"
"1349",0.19897498,0.3122243,0.13588712,0.055555556,1,0.22222222,0.95191485,0,0.66666669,0,0,1,0,43,10.327097,0.99964309,1,"Contest_5"
"1350",0.1827056,0.33855981,0.11913463,0.045454547,1,0.25957051,1.1116446,0,0.92156863,0,0,4,1,55,8.420188,0.99934566,1,"Contest_5"
"1351",0.23071562,0.36810565,0.10662396,0.041666668,1,0.27614379,1.0283438,0,0.92156863,0,0,4,1,59,19.607775,0.99919701,1,"Contest_5"
"1352",0.13081537,0.29084679,0.19976354,0,1,0.28070176,0.91892648,0,0.92156863,0,0,2,0.5,69,5.0955272,0.99940515,0.60000002,"Contest_5"
"1353",0.26333615,0.36231887,0.13754609,0.047619049,1,0.17262591,1.4478122,0,0.92156863,0,0,2,0.5,131,15.828637,0.99866134,0.60000002,"Contest_5"
"1354",0.18432248,0.3223916,0.084791362,0,1,0.16794544,1.3176671,0,0.68627453,0,0,1,0,78,10.908584,0.99943483,1,"Contest_5"
"1355",0.1101451,0.30194983,0.13315895,0,1,0.21927308,1.1696056,0,0.92156863,0,0,1,0,226,5.7619467,0.99788767,0.42857143,"Contest_5"
"1356",0.47333047,0.45142815,0.059539031,0,1,0.22969188,1.1944374,0,0.74509805,0,0,22,4.7915993,38,8.2251453,0.99970257,0.13933237,"Contest_5"
"1357",0.24679112,0.22237478,0.1171858,0,1,0.17853457,1.2637694,0,0.86274511,0,0,22,4.7915993,95,4.9747648,0.99892926,0.13933237,"Contest_5"
"1358",0.31330281,0.31860298,0.035186391,0.071428575,0.2857143,0.098039217,1.5942203,0,0.54901963,0,0,22,4.7915993,32,6.0667987,0.99961334,0.13933237,"Contest_5"
"1359",0.37179753,0.42355105,0.05164358,0.10526316,1,0.28431374,0.91167617,0,0.68627453,0,0,22,4.7915993,40,10.418632,0.9995836,0.13933237,"Contest_5"
"1360",0.48289359,0.44439223,0.049195118,0.11111111,1,0.23447712,1.2507449,0,0.92156863,0,0,22,4.7915993,57,2.1064913,0.99934566,0.13933237,"Contest_5"
"1361",0.16344111,0.33459544,0.10356598,0.041666668,1,0.22322775,1.1086848,0,0.92156863,0,0,22,4.7915993,54,6.2336712,0.99931586,0.13933237,"Contest_5"
"1362",0.34737471,0.38403422,0.076263234,0.03846154,0.55263156,0.19019608,1.2067142,0,0.64705884,0,0,22,4.7915993,32,NA,0.99976206,0.13933237,"Contest_5"
"1363",0.1546997,0.28494415,0.14596082,0,1,0.095098041,1.9218165,0,0.66666669,0,0,22,4.7915993,129,19.83017,0.99910742,0.13933237,"Contest_5"
"1364",0.11501764,0.30340105,0.09651757,0,1,0.19103642,1.217747,0,0.92156863,0,0,22,4.7915993,93,5.6937156,0.998959,0.13933237,"Contest_5"
"1365",0.49316311,0.47810006,0.07072746,0.13793103,1,0.19934641,1.4213219,0,0.92156863,0,0,22,4.7915993,53,5.2836618,0.99952412,0.13933237,"Contest_5"
"1366",0.39086354,0.40323946,0.045618556,0.10526316,0.55555558,0.21925133,1.2009426,0,0.86274511,0,0,22,4.7915993,24,10.15146,0.99967283,0.13933237,"Contest_5"
"1367",0.18153195,0.21603297,0.15131019,0,1,0.13909313,1.4690411,0,0.92156863,0,0,22,4.7915993,522,2.4681983,0.99559563,0.13933237,"Contest_5"
"1368",0.10577986,0.25037044,0.17398313,0,1,0.19568628,1.0800265,0,0.86274511,0,0,22,4.7915993,150,11.36122,0.99860191,0.13933237,"Contest_5"
"1369",0.089249872,0.29450253,0.081545874,0,1,0.21227622,1.1851473,0,0.92156863,0,0,22,4.7915993,97,11.05794,0.99886954,0.13933237,"Contest_5"
"1370",0.20038736,0.3550396,0.052111883,0.06666667,0.72340423,0.20415226,1.3015949,0,0.92156863,0,0,22,4.7915993,46,5.5536132,0.99952412,0.13933237,"Contest_5"
"1371",0.16136011,0.326877,0.073914573,0,1,0.20942846,1.2300277,0,0.92156863,0,0,22,4.7915993,129,15.776275,0.99866158,0.13933237,"Contest_5"
"1372",0.33190435,0.37063518,0.038345657,0.11111111,0.48717949,0.16440423,1.3061075,0,0.627451,0,0,22,4.7915993,30,5.2055836,0.99967283,0.13933237,"Contest_5"
"1373",0.23995504,0.37742192,0.077811964,0.039999999,1,0.19607843,1.1341586,0,0.68627453,0,0,22,4.7915993,65,6.1608572,0.99952406,0.13933237,"Contest_5"
"1374",0.22996949,0.33283567,0.13943724,0.052631579,1,0.17810458,0.92705959,0,0.43137255,0,0,22,4.7915993,41,10.776081,0.99961334,0.13933237,"Contest_5"
"1375",0.34258702,0.39780408,0.10173567,0.050000001,1,0.20196079,1.27948,0,0.92156863,0,0,22,4.7915993,63,5.3977618,0.99931574,0.13933237,"Contest_5"
"1376",0.14263259,0.3147603,0.11677009,0,1,0.23563218,1.0513877,0,0.92156863,1,0,22,4.7915993,167,10.768666,0.99824512,0.13933237,"Contest_5"
"1377",0.17592521,0.3126713,0.02882665,0.047619049,0.63829786,0.21568628,1.2257566,0,0.92156863,0,0,22,4.7915993,53,11.063321,0.99946463,0.13933237,"Contest_5"
"1378",0.096574284,0.28482544,0.072468571,0,1,0.21152703,1.0548716,0,0.78431374,0,0,22,4.7915993,89,6.2664824,0.99910766,0.13933237,"Contest_5"
"1379",0.12282663,0.28633097,0.12405477,0,1,0.17960784,1.1011297,0,0.58823532,0,0,22,4.7915993,57,8.4302912,0.99931586,0.13933237,"Contest_5"
"1380",0.17965747,0.33132401,0.05899258,0.0625,1,0.23342671,1.0320156,0,0.92156863,0,0,22,4.7915993,55,5.7596292,0.9993754,0.13933237,"Contest_5"
"1381",0.31000987,0.38341516,0.075837247,0,1,0.21288516,1.2531816,0,0.88235295,0,0,22,4.7915993,68,1.2398353,0.9991672,0.13933237,"Contest_5"
"1382",0.22241771,0.35993588,0.11908586,0,1,0.22128852,1.2380756,0,0.92156863,0,0,22,4.7915993,92,2.1252072,0.99901849,0.13933237,"Contest_5"
"1383",0.10415249,0.26989043,0.11786278,0.039999999,1,0.20313725,1.1139783,0,0.92156863,0,0,22,4.7915993,57,3.4477344,0.99922675,0.13933237,"Contest_5"
"1384",0.1479536,0.29068437,0.2294782,0,1,0.10606061,1.7330698,0,0.64705884,0,0,22,4.7915993,146,11.07551,0.99878049,0.13933237,"Contest_5"
